image_name,human_presence
Bellis_perennis_78333.jpeg,No
Bellis_perennis_51492.jpg,No
Bellis_perennis_87608.jpg,No
Bellis_perennis_57032.jpeg,No
Bellis_perennis_9294.jpg,No
Bellis_perennis_72026.jpeg,No
Bellis_perennis_58739.jpg,No
Bellis_perennis_81470.jpeg,No
Bellis_perennis_75565.jpeg,No
Bellis_perennis_77211.jpg,No
Bellis_perennis_61764.jpg,No
Bellis_perennis_39843.jpg,No
Bellis_perennis_23418.jpeg,No
Bellis_perennis_4075.jpg,No
Bellis_perennis_17910.jpg,No
Bellis_perennis_30289.jpeg,No
Bellis_perennis_67322.jpg,No
Bellis_perennis_80140.jpeg,No
Bellis_perennis_68255.jpeg,No
Bellis_perennis_54175.jpeg,No
Bellis_perennis_45637.jpg,No
Bellis_perennis_73280.jpg,No
Bellis_perennis_18469.jpg,No
Bellis_perennis_48252.jpg,No
Bellis_perennis_4148.jpg,No
Bellis_perennis_54372.jpg,No
Bellis_perennis_73523.jpg,No
Bellis_perennis_56129.jpeg,No
Bellis_perennis_56182.jpeg,No
Bellis_perennis_76891.jpg,No
Bellis_perennis_46190.jpeg,No
Bellis_perennis_62772.jpg,No
Bellis_perennis_13278.jpeg,No
Bellis_perennis_25995.jpg,No
Bellis_perennis_29447.jpeg,No
Bellis_perennis_3211.jpeg,No
Bellis_perennis_24073.jpeg,No
Bellis_perennis_12396.jpg,No
Bellis_perennis_5442.jpeg,No
Bellis_perennis_28143.jpg,No
Bellis_perennis_25274.jpeg,No
Bellis_perennis_84732.jpeg,No
Bellis_perennis_80404.jpg,No
Bellis_perennis_76437.jpeg,No
Bellis_perennis_31701.jpeg,No
Bellis_perennis_26181.jpg,No
Bellis_perennis_40533.jpeg,No
Bellis_perennis_70334.jpg,No
Bellis_perennis_24993.jpeg,No
Bellis_perennis_22013.jpeg,No
Bellis_perennis_60504.jpg,No
Bellis_perennis_71325.jpeg,No
Bellis_perennis_64750.jpg,No
Bellis_perennis_28331.jpeg,No
Bellis_perennis_43948.jpeg,No
Bellis_perennis_42819.jpeg,No
Bellis_perennis_67132.jpeg,Yes
Bellis_perennis_30863.jpg,No
Bellis_perennis_62636.jpg,No
Bellis_perennis_25878.jpg,No
Bellis_perennis_58172.jpg,No
Bellis_perennis_2838.jpg,No
Bellis_perennis_14146.jpeg,No
Bellis_perennis_69081.jpeg,No
Bellis_perennis_68539.jpeg,No
Bellis_perennis_36710.jpg,No
Bellis_perennis_61172.jpeg,No
Bellis_perennis_54693.jpeg,No
Bellis_perennis_10442.jpg,No
Bellis_perennis_32265.jpg,No
Bellis_perennis_14214.jpg,No
Bellis_perennis_65203.jpg,No
Bellis_perennis_6712.jpg,No
Bellis_perennis_37288.jpg,No
Bellis_perennis_79996.jpg,No
Bellis_perennis_63092.jpeg,Yes
Bellis_perennis_78327.jpeg,No
Bellis_perennis_8748.jpeg,No
Bellis_perennis_7990.jpg,No
Bellis_perennis_4545.jpeg,No
Bellis_perennis_39208.jpg,No
Bellis_perennis_57776.jpg,No
Bellis_perennis_38942.jpg,No
Bellis_perennis_84658.jpg,No
Bellis_perennis_26035.jpg,No
Bellis_perennis_44727.jpg,No
Bellis_perennis_5886.jpg,No
Bellis_perennis_65350.jpeg,No
Bellis_perennis_3553.jpg,No
Bellis_perennis_61536.jpg,No
Bellis_perennis_19770.jpeg,No
Bellis_perennis_83271.jpeg,No
Bellis_perennis_5759.jpg,No
Bellis_perennis_79209.jpg,No
Bellis_perennis_34226.jpeg,No
Bellis_perennis_7550.jpeg,No
Bellis_perennis_70258.jpeg,No
Bellis_perennis_18869.jpg,Yes
Bellis_perennis_59850.jpeg,No
Bellis_perennis_31469.jpg,No
Bellis_perennis_57176.jpeg,Yes
Bellis_perennis_8866.jpg,No
Bellis_perennis_326.jpg,No
Bellis_perennis_8988.jpg,No
Bellis_perennis_17575.jpg,No
Bellis_perennis_23374.jpg,No
Bellis_perennis_52258.jpeg,No
Bellis_perennis_18992.jpeg,No
Bellis_perennis_6219.jpg,No
Bellis_perennis_31941.jpg,No
Bellis_perennis_80359.jpg,No
Bellis_perennis_42871.jpg,No
Bellis_perennis_62449.jpg,No
Bellis_perennis_12620.jpeg,No
Bellis_perennis_45609.jpg,No
Bellis_perennis_71579.jpeg,No
Bellis_perennis_23710.jpg,No
Bellis_perennis_63944.jpg,No
Leucanthemum_vulgare_94947.jpeg,No
Leucanthemum_vulgare_100502.jpeg,No
Leucanthemum_vulgare_104343.jpeg,No
Leucanthemum_vulgare_105355.jpg,No
Leucanthemum_vulgare_100692.jpeg,No
Leucanthemum_vulgare_99909.jpeg,No
Leucanthemum_vulgare_106155.jpg,No
Leucanthemum_vulgare_96365.jpg,No
Leucanthemum_vulgare_103844.jpeg,No
Leucanthemum_vulgare_101280.jpeg,Yes
Leucanthemum_vulgare_96310.jpg,No
Leucanthemum_vulgare_93135.jpeg,No
Leucanthemum_vulgare_92197.jpg,No
Leucanthemum_vulgare_103240.jpeg,No
Leucanthemum_vulgare_106702.jpeg,No
Leucanthemum_vulgare_96307.jpg,No
Leucanthemum_vulgare_90886.jpeg,No
Leucanthemum_vulgare_107306.jpeg,No
Leucanthemum_vulgare_99350.jpeg,No
Leucanthemum_vulgare_97717.jpeg,No
Leucanthemum_vulgare_105547.jpeg,Yes
Leucanthemum_vulgare_104995.jpeg,No
Leucanthemum_vulgare_96430.jpeg,No
Leucanthemum_vulgare_93312.jpeg,No
Leucanthemum_vulgare_90808.jpg,No
Leucanthemum_vulgare_93423.jpeg,No
Leucanthemum_vulgare_95028.jpg,No
Leucanthemum_vulgare_95323.jpg,Yes
Leucanthemum_vulgare_109900.jpeg,No
Leucanthemum_vulgare_96745.jpg,No
Leucanthemum_vulgare_93016.jpg,No
Leucanthemum_vulgare_109773.jpg,No
Leucanthemum_vulgare_102533.jpg,No
Leucanthemum_vulgare_107956.jpeg,No
Leucanthemum_vulgare_90889.jpg,No
Leucanthemum_vulgare_107860.jpg,No
Leucanthemum_vulgare_92819.jpeg,No
Leucanthemum_vulgare_93504.jpeg,No
Leucanthemum_vulgare_98236.jpg,No
Leucanthemum_vulgare_88855.jpg,No
Leucanthemum_vulgare_106268.jpg,No
Leucanthemum_vulgare_109482.jpeg,No
Leucanthemum_vulgare_95066.jpg,No
Leucanthemum_vulgare_94556.jpeg,No
Leucanthemum_vulgare_110573.jpeg,No
Leucanthemum_vulgare_108846.jpeg,No
Leucanthemum_vulgare_88512.jpeg,No
Leucanthemum_vulgare_96742.jpg,No
Leucanthemum_vulgare_93618.jpeg,Yes
Leucanthemum_vulgare_99585.jpg,No
Leucanthemum_vulgare_97105.jpeg,No
Leucanthemum_vulgare_99373.jpg,No
Leucanthemum_vulgare_103062.jpeg,No
Leucanthemum_vulgare_89065.jpg,No
Leucanthemum_vulgare_89205.jpg,No
Leucanthemum_vulgare_109294.jpeg,Yes
Leucanthemum_vulgare_99825.jpeg,No
Leucanthemum_vulgare_89541.jpeg,No
Leucanthemum_vulgare_109796.jpeg,No
Leucanthemum_vulgare_110248.jpeg,No
Leucanthemum_vulgare_109732.jpg,No
Leucanthemum_vulgare_91105.jpeg,No
Leucanthemum_vulgare_96560.jpg,No
Leucanthemum_vulgare_95911.jpeg,No
Leucanthemum_vulgare_108439.jpeg,No
Leucanthemum_vulgare_102855.jpg,No
Leucanthemum_vulgare_105579.jpeg,No
Leucanthemum_vulgare_98810.jpg,No
Leucanthemum_vulgare_88956.jpg,No
Leucanthemum_vulgare_94811.jpg,No
Leucanthemum_vulgare_89153.jpeg,No
Leucanthemum_vulgare_105914.jpg,No
Leucanthemum_vulgare_93148.jpeg,No
Leucanthemum_vulgare_97904.jpeg,No
Leucanthemum_vulgare_90230.jpeg,No
Leucanthemum_vulgare_108110.jpeg,No
Leucanthemum_vulgare_110837.jpg,No
Leucanthemum_vulgare_89587.jpg,No
Leucanthemum_vulgare_104983.jpg,No
Leucanthemum_vulgare_91019.jpg,Yes
Leucanthemum_vulgare_95948.jpeg,No
Leucanthemum_vulgare_91557.jpg,No
Leucanthemum_vulgare_91229.jpg,No
Leucanthemum_vulgare_101914.jpg,No
Leucanthemum_vulgare_90009.jpeg,No
Leucanthemum_vulgare_104786.jpg,No
Leucanthemum_vulgare_110266.jpeg,No
Leucanthemum_vulgare_104116.jpg,No
Leucanthemum_vulgare_104837.jpg,No
Leucanthemum_vulgare_92891.jpg,No
Leucanthemum_vulgare_99184.jpg,No
Leucanthemum_vulgare_88408.jpg,No
Leucanthemum_vulgare_90108.jpeg,No
Leucanthemum_vulgare_99832.jpeg,No
Leucanthemum_vulgare_97880.jpeg,No
Leucanthemum_vulgare_93248.jpg,No
Leucanthemum_vulgare_90494.jpg,No
Leucanthemum_vulgare_101559.jpeg,No
Leucanthemum_vulgare_100070.jpg,No
Leucanthemum_vulgare_99316.jpg,No
Leucanthemum_vulgare_105088.jpeg,No
Leucanthemum_vulgare_90299.jpg,No
Leucanthemum_vulgare_93673.jpeg,No
Leucanthemum_vulgare_106927.jpg,No
Leucanthemum_vulgare_104953.jpeg,No
Leucanthemum_vulgare_93918.jpeg,No
Leucanthemum_vulgare_106582.jpg,No
Leucanthemum_vulgare_98164.jpg,Yes
Leucanthemum_vulgare_97869.jpg,No
Leucanthemum_vulgare_110638.jpg,No
Leucanthemum_vulgare_108404.jpeg,No
Leucanthemum_vulgare_107924.jpeg,No
Leucanthemum_vulgare_94607.jpg,No
Leucanthemum_vulgare_96805.jpeg,No
Leucanthemum_vulgare_107536.jpg,No
Leucanthemum_vulgare_106912.jpeg,No
Leucanthemum_vulgare_95250.jpg,No
Leucanthemum_vulgare_108580.jpg,No
Leucanthemum_vulgare_93935.jpg,No
Leucanthemum_vulgare_103998.jpg,No
Leucanthemum_vulgare_110909.jpeg,No
Leucanthemum_vulgare_102114.jpeg,No
Leucanthemum_vulgare_105673.jpeg,No
Leucanthemum_vulgare_103799.jpeg,No
Leucanthemum_vulgare_100035.jpeg,No
Leucanthemum_vulgare_94927.jpeg,No
Leucanthemum_vulgare_96780.jpeg,No
Leucanthemum_vulgare_96464.jpeg,No
Leucanthemum_vulgare_100129.jpeg,No
Leucanthemum_vulgare_100352.jpeg,No
Leucanthemum_vulgare_91746.jpeg,No
Leucanthemum_vulgare_107326.jpeg,No
Leucanthemum_vulgare_101860.jpeg,No
Leucanthemum_vulgare_106014.jpeg,No
Leucanthemum_vulgare_90207.jpg,No
Leucanthemum_vulgare_93405.jpeg,No
Leucanthemum_vulgare_88308.jpg,No
Leucanthemum_vulgare_108852.jpg,No
Leucanthemum_vulgare_96505.jpeg,No
Leucanthemum_vulgare_94984.jpeg,No
Leucanthemum_vulgare_105047.jpg,No
Leucanthemum_vulgare_104873.jpg,No
Leucanthemum_vulgare_110412.jpeg,No
Leucanthemum_vulgare_93723.jpg,No
Leucanthemum_vulgare_95664.jpeg,No
Leucanthemum_vulgare_91341.jpg,No
Leucanthemum_vulgare_110097.jpeg,No
Leucanthemum_vulgare_93767.jpg,No
Leucanthemum_vulgare_109459.jpeg,No
Leucanthemum_vulgare_110835.jpeg,No
Leucanthemum_vulgare_105960.jpg,No
Leucanthemum_vulgare_91703.jpeg,No
Leucanthemum_vulgare_96577.jpg,No
Leucanthemum_vulgare_92625.jpeg,No
Leucanthemum_vulgare_94961.jpeg,No
Leucanthemum_vulgare_103351.jpeg,No
Leucanthemum_vulgare_96229.jpg,No
Leucanthemum_vulgare_97245.jpg,No
Leucanthemum_vulgare_94610.jpg,No
Leucanthemum_vulgare_104643.jpg,No
Leucanthemum_vulgare_106064.jpeg,No
Leucanthemum_vulgare_96258.jpg,No
Leucanthemum_vulgare_105747.jpg,Yes
Leucanthemum_vulgare_103314.jpeg,No
Leucanthemum_vulgare_96553.jpeg,No
Leucanthemum_vulgare_91336.jpg,No
Leucanthemum_vulgare_106312.jpg,No
Leucanthemum_vulgare_106977.jpeg,No
Leucanthemum_vulgare_96599.jpeg,No
Leucanthemum_vulgare_102972.jpg,No
Leucanthemum_vulgare_104683.jpeg,Yes
Leucanthemum_vulgare_109679.jpeg,No
Leucanthemum_vulgare_101652.jpeg,No
Leucanthemum_vulgare_88296.jpg,No
Leucanthemum_vulgare_103435.jpeg,No
Leucanthemum_vulgare_109761.jpeg,No
Leucanthemum_vulgare_93628.jpeg,No
Leucanthemum_vulgare_95806.jpg,No
Leucanthemum_vulgare_107663.jpeg,No
Leucanthemum_vulgare_98670.jpg,No
Leucanthemum_vulgare_97175.jpg,No
Leucanthemum_vulgare_101075.jpeg,No
Leucanthemum_vulgare_104189.jpeg,No
Leucanthemum_vulgare_110743.jpeg,No
Leucanthemum_vulgare_92480.jpeg,No
Leucanthemum_vulgare_101698.jpg,No
Leucanthemum_vulgare_109486.jpeg,No
Leucanthemum_vulgare_103173.jpg,No
Leucanthemum_vulgare_101054.jpeg,No
Leucanthemum_vulgare_106389.jpg,No
Leucanthemum_vulgare_90765.jpg,No
Leucanthemum_vulgare_106247.jpg,No
Leucanthemum_vulgare_108259.jpeg,No
Leucanthemum_vulgare_104789.jpg,No
Leucanthemum_vulgare_103996.jpeg,No
Leucanthemum_vulgare_98613.jpg,No
Leucanthemum_vulgare_110711.jpeg,No
Leucanthemum_vulgare_110928.jpg,No
Leucanthemum_vulgare_98595.jpeg,No
Leucanthemum_vulgare_107440.jpeg,No
Matricaria_chamomilla_114268.jpeg,No
Matricaria_chamomilla_111082.jpg,No
Matricaria_chamomilla_112984.jpg,No
Matricaria_chamomilla_112599.jpeg,No
Matricaria_chamomilla_112327.jpeg,No
Matricaria_chamomilla_114401.jpeg,No
Matricaria_chamomilla_114250.jpeg,No
Matricaria_chamomilla_113133.jpg,No
Matricaria_chamomilla_111415.jpg,No
Matricaria_chamomilla_112827.jpeg,No
Matricaria_chamomilla_113104.jpeg,No
Matricaria_chamomilla_112502.jpeg,No
Matricaria_chamomilla_114313.jpeg,Yes
Matricaria_chamomilla_113960.jpeg,No
Matricaria_chamomilla_114309.jpeg,No
Matricaria_chamomilla_113936.jpg,No
Matricaria_chamomilla_112514.jpeg,No
Matricaria_chamomilla_112594.jpg,No
Matricaria_chamomilla_114256.jpeg,No
Matricaria_chamomilla_111397.jpeg,No
Matricaria_chamomilla_113918.jpeg,No
Matricaria_chamomilla_114054.jpeg,No
Matricaria_chamomilla_111578.jpg,No
Matricaria_chamomilla_114271.jpeg,No
Matricaria_chamomilla_111422.jpeg,No
Matricaria_chamomilla_112681.jpg,No
Matricaria_chamomilla_111639.jpg,No
Matricaria_chamomilla_112790.jpeg,No
Matricaria_chamomilla_112945.jpeg,No
Matricaria_chamomilla_112831.jpg,Yes
Matricaria_chamomilla_114013.jpeg,No
Matricaria_chamomilla_113154.jpg,No
Matricaria_chamomilla_114457.jpeg,Yes
Matricaria_chamomilla_112425.jpeg,No
Matricaria_chamomilla_113529.jpeg,No
Matricaria_chamomilla_113493.jpeg,No
Matricaria_chamomilla_111365.jpg,No
Matricaria_chamomilla_111148.jpg,No
Matricaria_chamomilla_111346.jpeg,No
Matricaria_chamomilla_113610.jpg,No
Matricaria_chamomilla_114157.jpeg,Yes
Matricaria_chamomilla_111340.jpg,No
Matricaria_chamomilla_111423.jpeg,No
Matricaria_chamomilla_112486.jpeg,No
Matricaria_chamomilla_113827.jpeg,No
Matricaria_chamomilla_112373.jpeg,No
Matricaria_chamomilla_111017.jpg,No
Matricaria_chamomilla_112522.jpg,No
Matricaria_chamomilla_112236.jpg,No
Matricaria_chamomilla_111751.jpeg,No
Matricaria_chamomilla_111556.jpeg,No
Matricaria_chamomilla_111657.jpg,No
Matricaria_chamomilla_112597.jpeg,No
Matricaria_chamomilla_112174.jpg,No
Matricaria_chamomilla_111663.jpeg,No
Matricaria_chamomilla_111376.jpeg,No
Matricaria_chamomilla_111942.jpg,No
Matricaria_chamomilla_114364.jpeg,No
Matricaria_chamomilla_113390.jpeg,No
Matricaria_chamomilla_111499.jpg,No
Matricaria_chamomilla_112886.jpeg,No
Matricaria_chamomilla_113796.jpg,No
Matricaria_chamomilla_113304.jpg,No
Matricaria_chamomilla_111101.jpg,No
Matricaria_chamomilla_113861.jpeg,No
Matricaria_chamomilla_112685.jpeg,No
Matricaria_chamomilla_114305.jpeg,No
Matricaria_chamomilla_111092.jpg,No
Matricaria_chamomilla_114392.jpg,No
Matricaria_chamomilla_111091.jpg,No
Matricaria_chamomilla_112015.jpeg,No
Matricaria_chamomilla_114084.jpg,No
Matricaria_chamomilla_114396.jpeg,No
Matricaria_chamomilla_111638.jpeg,No
Matricaria_chamomilla_112370.jpeg,No
Matricaria_chamomilla_112413.jpg,No
Matricaria_chamomilla_112893.jpeg,No
Matricaria_chamomilla_113504.jpeg,No
Matricaria_chamomilla_111717.jpeg,No
Matricaria_chamomilla_113254.jpg,No
Matricaria_chamomilla_113836.jpg,No
Matricaria_chamomilla_114272.jpeg,No
Matricaria_chamomilla_112749.jpeg,No
Matricaria_chamomilla_111253.jpg,No
Matricaria_chamomilla_111278.jpg,No
Matricaria_chamomilla_114375.jpeg,No
Matricaria_chamomilla_112575.jpeg,No
Matricaria_chamomilla_111406.jpeg,No
Matricaria_chamomilla_113981.jpg,Yes
Matricaria_chamomilla_113446.jpeg,No
Matricaria_chamomilla_111771.jpg,No
Matricaria_chamomilla_111881.jpg,No
Matricaria_chamomilla_113894.jpg,No
Matricaria_chamomilla_111144.jpeg,No
Matricaria_chamomilla_113535.jpeg,No
Matricaria_chamomilla_114282.jpeg,No
Matricaria_chamomilla_113696.jpeg,No
Matricaria_chamomilla_112356.jpeg,No
Matricaria_chamomilla_112684.jpg,No
Matricaria_chamomilla_112907.jpeg,No
Matricaria_chamomilla_113116.jpeg,No
Matricaria_chamomilla_113550.jpeg,No
Matricaria_chamomilla_112488.jpg,No
Matricaria_chamomilla_111392.jpg,No
Matricaria_chamomilla_112055.jpeg,No
Matricaria_chamomilla_114394.jpg,No
Matricaria_chamomilla_111160.jpg,No
Matricaria_chamomilla_114262.jpeg,No
Matricaria_chamomilla_111289.jpeg,No
Matricaria_chamomilla_114145.jpeg,No
Matricaria_chamomilla_114455.jpeg,No
Matricaria_chamomilla_114259.jpeg,No
Matricaria_chamomilla_113449.jpeg,No
Matricaria_chamomilla_111750.jpeg,No
Matricaria_chamomilla_111518.jpg,No
Matricaria_chamomilla_113172.jpeg,No
Matricaria_chamomilla_112992.jpeg,No
Matricaria_chamomilla_114286.jpeg,No
Matricaria_chamomilla_112330.jpeg,No
Matricaria_chamomilla_112741.jpeg,No
Matricaria_chamomilla_112892.jpeg,No
Matricaria_chamomilla_112452.jpg,No
Matricaria_chamomilla_111323.jpeg,No
Matricaria_chamomilla_113382.jpg,No
Matricaria_chamomilla_113020.jpeg,No
Matricaria_chamomilla_114192.jpg,No
Matricaria_chamomilla_112473.jpg,No
Matricaria_chamomilla_113210.jpeg,No
Matricaria_chamomilla_114361.jpeg,No
Matricaria_chamomilla_111705.jpg,No
Matricaria_chamomilla_111393.jpg,No
Matricaria_chamomilla_114433.jpg,No
Matricaria_chamomilla_112008.jpeg,No
Matricaria_chamomilla_113088.jpeg,No
Matricaria_chamomilla_113268.jpeg,No
Matricaria_chamomilla_114160.jpeg,No
Matricaria_chamomilla_113661.jpg,No
Matricaria_chamomilla_112724.jpeg,No
Matricaria_chamomilla_113697.jpeg,No
Matricaria_chamomilla_113095.jpg,No
Matricaria_chamomilla_113023.jpeg,No
Matricaria_chamomilla_113687.jpeg,No
Matricaria_chamomilla_111558.jpg,No
Matricaria_chamomilla_111039.jpeg,No
Matricaria_chamomilla_111911.jpg,No
Matricaria_chamomilla_112271.jpg,No
Matricaria_chamomilla_112535.jpeg,No
Matricaria_chamomilla_114104.jpg,No
Matricaria_chamomilla_111614.jpeg,No
Matricaria_chamomilla_113924.jpg,No
Matricaria_chamomilla_113298.jpeg,No
Matricaria_chamomilla_111842.jpeg,No
Matricaria_chamomilla_111445.jpg,No
Matricaria_chamomilla_114283.jpeg,No
Matricaria_chamomilla_112396.jpeg,No
Matricaria_chamomilla_112052.jpeg,No
Matricaria_chamomilla_112167.jpeg,No
Matricaria_chamomilla_112960.jpeg,No
Matricaria_chamomilla_111110.jpg,No
Matricaria_chamomilla_113946.jpg,No
Matricaria_chamomilla_112382.jpeg,No
Matricaria_chamomilla_111119.jpg,No
Matricaria_chamomilla_113253.jpg,No
Matricaria_chamomilla_112573.jpg,No
Matricaria_chamomilla_111584.jpg,Yes
Matricaria_chamomilla_112009.jpeg,No
Matricaria_chamomilla_112859.jpg,No
Matricaria_chamomilla_114063.jpeg,No
Matricaria_chamomilla_111882.jpeg,No
Matricaria_chamomilla_111400.jpeg,No
Matricaria_chamomilla_111592.jpeg,No
Matricaria_chamomilla_114015.jpeg,No
Matricaria_chamomilla_111651.jpeg,No
Matricaria_chamomilla_114345.jpeg,No
Matricaria_chamomilla_114352.jpeg,No
Matricaria_chamomilla_111261.jpeg,No
Matricaria_chamomilla_113227.jpg,No
Matricaria_chamomilla_113374.jpeg,No
Matricaria_chamomilla_113673.jpg,No
Matricaria_chamomilla_111027.jpeg,No
Matricaria_chamomilla_113426.jpeg,No
Matricaria_chamomilla_113595.jpg,No
Matricaria_chamomilla_112490.jpeg,No
Matricaria_chamomilla_113002.jpeg,No
Matricaria_chamomilla_113571.jpg,No
Matricaria_chamomilla_111476.jpg,No
Matricaria_chamomilla_111857.jpeg,No
Matricaria_chamomilla_112622.jpeg,No
Matricaria_chamomilla_112857.jpeg,No
Matricaria_chamomilla_111283.jpg,No
Matricaria_chamomilla_114420.jpg,No
Matricaria_chamomilla_113646.jpeg,Yes
Matricaria_chamomilla_111899.jpg,No
Matricaria_chamomilla_113589.jpeg,No
Matricaria_chamomilla_112999.jpg,Yes
Matricaria_chamomilla_114096.jpeg,No
Matricaria_chamomilla_112035.jpeg,No
Matricaria_chamomilla_113758.jpg,No
Matricaria_chamomilla_112380.jpg,No
Matricaria_chamomilla_112926.jpeg,No
